1, -24.5635, 20.4611, -162.536
1, -19.3861, 27.0583, -63.3495
1, -23.7252, 21.5292, -45.7979
1, -22.1066, 23.5917, 66.6607
1, -20.2385, 25.9721, 54.6513
1, -24.9198, 20.0071, 27.5501
1, -25.395, 19.4016, 11.5105
1, -23.9188, 21.2826, 107.806
1, -20.2703, 25.9315, 130.92
1, -24.4411, 20.6171, 178.09
1, -31.94, 4.43966, -143.238
1, -29.7665, 12.2113, -135.143
1, -30.3844, 10.002, -19.701
1, -31.1596, 7.23028, 44.2473
1, -29.3977, 13.5301, 98.1744
1, -29.6768, 12.5321, 100.949
1, -29.1726, 14.3349, 80.2904
1, -32.5982, 3.41016, -274.805
1, -32.7375, 4.56549, -148.489
1, -31.4956, -5.73356, -18.5323
1, -33.111, 7.66308, 52.9169
1, -29.2144, -13.2456, 321.479
1, -28.2972, -14.875, 377.351
1, -30.7039, -10.5995, -239.582
1, -27.379, -16.5062, -98.9053
1, -33.2586, -6.06115, -18.7597
1, -28.0831, -15.2553, -8.45712
1, -31.2223, -9.6786, 94.4308
